screenName,followersCount,verified,friendsCount
henigma01,64,0,221
14df38b93d79457,14,0,45
Jessy__Ramos,966,0,989
PaolaZyanya,2,0,13
Pipianero,205,0,785
bigswall580,15,0,70
SaoY,165,0,393
ohitzell,929,0,953
Calipv58,17,0,68
Solo_alee,377,0,497
mexflow,2233,0,1895
Isairuiz2000,12,0,240
DraJulietaVera,131,0,118
Alonso_Cabral,79068,0,603
psiquepol,511,0,451
karlox_13,120,0,184
dianazamover,76,0,167
Bren_ups,205,0,253
backteraol,251,0,475
danielcarranza,1336,0,272
Issa_21,45,0,91
AraFansMiami,1119,0,612
valeriasofiamal,129,0,1138
P_Morumbi,406,0,201
B1Campeon,877,0,475
maandybiebs,859,0,836
DtRomo,430,0,401
latopabella,155,0,302
DICD18,4138,0,3809
sd8409sb1,119,0,466
abi_gabri,34,0,22
MonicaP30753270,80,0,141
ferchusbelieve,377,0,656
racyelh,264,0,347
luisjesse,240,0,314
jesuscorona01,308668,1,84
GabooCortes,234,0,563
CristinaRDV,2383,0,1841
IBaltazarV,120,0,123
anacaroldeleon,329,0,286
5alexcastro,22899,1,111
AyusoIrving,1555,0,1269
OscarGarMarquez,86,0,512
HViades,771,1,90
MontseEstruch,2077,0,2204
zerausytel,99,0,189
Isa_Morales06,933,0,1356
chaka_210,608,0,920
ricardogaye,15,0,112
Marvin_SL,297,0,299
Yorchz,8,0,17
gerardotorrado6,530433,1,230
lastiri_claudia,283,0,315
charoalfarom,624,0,575
viejoazueto,147,0,2000
NeryFloresC,3074,0,3369
hooponopono7,13239,0,1253
gracelbm,312,0,120
Fernand57118770,0,0,14
angieursic,364,0,828
MrsHibbins,56,0,166
juliasalinas,1723,0,1377
Jimena_Con_Jota,178,0,381
ResorteTeatro,1377,0,653
OskrUresti,75,0,224
marianitapop82,350,0,585
paulina199347,22,0,79
124Georgegym,145,0,1986
fortalecemos,3686,0,2116
Carito_peke,138,0,67
OraliaZori,28,0,68
hernan_loza,328,0,1282
valeisabela,400,0,108
any897,152,0,784
chaco_81,401565,1,652
Francis93860092,144,0,1059
monicacruz97,34914,0,1651
marimarsanz,265,0,654
kdngs,1559,0,1007
oliperalta,283380,0,609
letrasmarchando,462,0,299
Dr_S_Stephan,4,0,15
amparoherrera,16,0,148
gerrymndZ,110,0,493
Jmrios29,62,0,648
ingrid_cb,1594,0,802
jazzminaz,1635,0,1546
cuernachido,10979,0,4184
MajoMMtz13,277,0,746
IvanEsMont,12,0,218
rubsflo,43,0,129
alicefer81,1944,0,1931
Lodoza,5141,0,1340
manuel_ar,96,0,804
NayelliOrihuela,101,0,224
VCpropiedades,1305,0,1433
marez_taniia,14,0,46
rubens1174mrz,159,0,726
JaimeCarrasco,146,0,76
alejandra_ayv,56,0,115
Harveyzv,178,0,95
TeresitaPaz14,134,0,157
rubiceltabasco,1724,0,1731
Poli_sauria,508,0,1068
veronica997v,87,0,322
chuchita02,1024,0,196
maiqi,161,0,183
SanPicazo,118,0,188
loramos73,327,0,1198
redautismo,1012,0,116
Damn_Monkey,804,0,1468
robeomx,178,0,421
rbdfantastic,9886,0,609
AzulkLg,555,0,1562
susi_galeano,429,0,692
wrathchild18,50,0,109
amarcmexico,4678,0,1168
GaboSweetLife,59,0,359
veroiliana,9,0,61
TheBrokenBrosBB,188,0,758
kenizaldivar,1779,0,1755
Mustangrock,216,0,138
drvelorio,195,0,548
rosit_9,7,0,291
brujismty,799,0,732
IIza9,480,0,333
ReikJalos,167,0,599
marpat02,999,0,1188
rogelioestrada_,31,0,81
DOLORESMTORRESM,33,0,228
arias_aile,53,0,208
myosus,225,0,472
Gogo_Calavera,222,0,305
masso17,58,0,96
lolymrn,6,0,11
GrupoAxcel_,253,0,384
cruzrojaoaxaca,24097,0,41
eltentero,2265,0,1388
hugo_lega,68,0,107
marceeana,150,0,233
gennyrm,1968,0,435
kari_choi,266,0,410
Xime_Floresp,202,0,339
susyialarcon,9,0,100
Totita73,2140,0,1769
lili_christel,138,0,385
GennyBM,554,0,83
cowwhead,199,0,347
Navarrito_Rey,8,0,16
JoseAFraire,56,0,484
angiieeeRdz,771,0,1463
ErnestoGodoyhn,111,0,219
ladyh105,322,0,490
SergioCasarin,361,0,614
McTans,47,0,96
MeDicenCristina,137,0,392
eunice2877,305,0,348
CarolCarolingia,234,0,322
ChenchoRios,1637,0,223
KarenG019,150,0,124
DaniAraFanRD,787,0,439
jairvillarreal,13378,0,690
Nana_locutora,156,0,113
erikher16256393,18,0,119
Jogosi2010,92,0,602
IsraelRamirez77,230,0,358
adriana_flora9,23,0,52
MuseoBus,2292,0,258
HelenMelendez,72,0,473
caritonogri,3491,0,2307
viriarimoliacu,161,0,586
ReikFanclubNYC,2123,0,456
RakDF17,74,0,292
MacheTrevino,675,0,802
angieiag,340,0,345
Paulos413,61,0,94
iMcAKPYs7,118,0,11
fanyalase,77,0,135
mickeyzs,330,0,1593
danielacp25,651,0,595
PaquitadelB,373,0,425
NathaliaHolguin,151,0,252
rodrigoladdaga,105,0,95
pontealdiamx,306,0,48
anaarruba,77,0,148
AliciaValdezR,3545,0,1494
januariomillan,631,0,2001
LillyTellez,61351,0,398
MaNueLEmy,333,0,242
roxanasobke,705,0,1114
MDCSpace,229,0,280
Cynthieeeee,167,0,75
RosauraRayas,1008,0,1749
rafaespical2863,37,0,69
OlivoSheyla,16,0,87
HipatiaRojas,68,0,384
106_5juanitto,201,0,654
majito_bonito,547,0,361
ArqAnahiGR,2174,0,1192
valealcalede,6,0,16
jlcolin25,291,0,43
VaalleD,21,0,42
Sarsifr,108,0,236
mirthalam,138,0,157
lolitavargas11,2423,0,2453
h_pachur,88,0,116
adrian3407,76,0,226
sancanom,3361,0,2683
ARANUNNAAC1,17,0,248
alkestro,203,0,316
radiodirectormx,248,0,756
faatima_lopez,112,0,285
gemmabv_31,455,0,1410
DanielRoldan_11,56,0,279
juampaqueiro,39,0,72
andie_mgv,248,0,248
AquinoIsai,2,0,79
nolasquito80,214,0,1079
yuriolverae,119,0,166
relim_hirvin,40,0,105
LaMejor,10603,0,305
L_u_i_g_i_g_v,1194,0,1904
jose_peperomero,277,0,795
diceisa,128,0,350
hannialopez608,57,0,179
mi_tanis,298,0,463
exatv,60248,0,5446
EdyGaytanR,136,0,734
Paramitsha,316,0,705
dianagonc,1231,0,1790
ExaFM,434132,1,426
EnsenaUy,523,0,127
OhanaCEGL,167,0,177
KtaLinaVP,316,0,788
pamelaalbiicker,134,0,235
AnaElena79,27,0,124
ezeta11,303,0,148
PatoNeria,17,0,38
martha19097431,49,0,114
DORLAVOB,8,0,89
monaquin,2,0,25
CitlaliCV,303,0,1366
MarthaCeliaVG,432,0,257
gabby6913,489,0,1006
analiliapi74,23,0,40
Gtarditi,393,0,160
_janneet,97,0,83
Mesthern,727,0,282
gabs68,48,0,63
arturovillegasg,2081,0,635
JADEJIM84049054,60,0,50
SensMortsRw,246,0,301
iabet,261,0,946
Maggiehm10,77,0,200
InesGMWorldMex,299,0,78
actitudalem,64,0,153
meXclando,100,0,60
Ana_VivirMejor,97,0,121
MignonAndrea,95,0,125
latuzitaa,610,0,1415
cesar_briseno,251,0,395
david_roah,23,0,116
chispola,215,0,53
jcbalboa,161,0,67
jusando1,16,0,28
VivoCDMX,6553,0,2091
MarianaCendejas,597,0,726
BrisaAguirre,151,0,230
Rodrigo303,2857,0,322
marcoestradamx,2589,0,2736
EVIDEGARAY,473518,0,249
fanieepalacios,213,0,434
emocionesreik,1770,0,573
AreReikaCx,383,0,590
IQPRMexico,787,0,963
Andrea_rdzr,195,0,303
mostripirugolfo,12,0,34
joss200314,0,0,34
ag_urrutia,1009,0,1976
IriarteEloy,8799,0,8235
CriandoCreando,7978,0,1673
AndreaMaaga,70,0,745
ingridaby01,209,0,939
lofthongloby1,759,0,1033
Chanekytha,1696,0,871
elsabarrientos,187,0,687
juan182200,2,0,61
mane_raul,270,0,287
Reik_life,566,0,254
TerraPeninsular,27,0,13
Maiterrolas,90,0,104
jennycastillos,50,0,88
marianiyaa,1110,0,1987
Rodrigo_R18,165,0,198
ingladl19,45,0,217
MunecaErika,478,0,387
GuerreroMaka,251,0,317
HugoSetzer,457,0,796
Origami_Labs,2,0,0
LuisUrieel,240,0,299
ElPioloMty,673,0,476
lynda_marian,1481,0,1141
Zuturito,429,0,645
PaulinaBustosA,514,0,554
bubupoire,75,0,160
TrevinoJacky,25,0,83
Untalpeinas,3284,0,1122
mariana_mmlg,953,0,425
gabrielazasm,1284,0,180
JaliscoNatural,3171,0,1303
ivanporti16,139,0,110
mabrenaglz,74,0,287
ReikNovelas,1427,0,935
samaaa_k,16,0,23
Yobviss,154,0,316
_carloscarreto_,169,0,359
Charlescamilla,105,0,29
DianaNavaM,550,0,566
migave_,18189,0,328
ita_vene,11,0,116
Tulipan_Mudita,150,0,290
JoeyDom,2178,0,887
aleja_ms06,40,0,56
Tanivet,260,0,167
Vkaro_linna,2,0,19
PEPEVAS,10,0,16
JRUIZGDLMEX,185,0,322
AmargURSULA,63,0,48
Thania_Lazcano,33,0,103
IPvMil8Mil,270,0,203
WeAreLove17,4492,0,3496
L0LAstep,97,0,71
N_Torress,8,0,55
coceja,86,0,133
sherel876,181,0,616
UlisesGtzR,4279,0,939
puertaenpuerta,511,0,747
MiriamRSE,940,0,777
ZURYGADIEL,33,0,137
antonio36925437,56,0,87
fennymitotes,284,0,780
patito_amorss,398,0,402
milo_0601,4,0,42
Leilanyland,1359,0,1091
RicardoChiquete,512,0,576
PabloKun89,171,0,153
Vivis_Herrera,77,0,432
FanDeSofiCastro,262,0,839
yomuevoamexico,7424,0,4847
LorenaMontesH,373,0,320
Jair_Hervert,139,0,278
ernesto_berra,274,0,248
jorgera83564775,11,0,115
jassobaza,882,0,1557
mar_ysol01,1306,0,1497
refloresc,78,0,213
BOCHOCETIS,27,0,282
gquidez,40,0,279
81Baloteli,146,0,1830
FabbiChaap,413,0,314
PamelanAndreaAr,30,0,109
LauraAdriana48,9,0,38
MarianneSauvage,2840,0,382
ialejandriapue,587,0,891
andonyha,48112,0,49431
SuspirosYBesos,2286,0,2207
GianCarloII,69,0,105
rigobertosalas7,3,0,20
anacris69157393,774,0,1997
gabylist63,613,0,801
QuciSekan,12,0,67
FreireACparamo,319,0,317
Nicole_Keyes1,243,0,376
Marisa_Oaxaca,221,0,109
jerryvelazquez,78256,0,579
xaviwhite,78,0,230
Trinkt,816,0,852
Rosy_vpb,16,0,67
elmarioheras,891,0,615
karmenmontero,1006,0,1963
lauravidalia,555,0,1546
AdameLup,247,0,214
ReMIsrael,11,0,150
EdenEspejel,2,0,5
DayPadula,415,0,431
lulunatalia31,100,0,489
AUTOCHROME1,22,0,136
apasamos,69,0,27
karlasantana0,55,0,174
ya3eL,175,0,144
Beatriz7713,16,0,8
fodongasdeines,3524,0,277
dul_ledesma,248,0,234
unatalMariaLC,645,0,508
Sofimartinez181,18,0,195
HInvisibles,16,0,15
Cristianespejel,141,0,344
luisbecerrilr,5830,0,3719
hijodevecino,16332,0,10305
chrismariecraw1,0,0,41
jhumann1,382,0,598
leglomerty77,17,0,196
senseidelmetal,41,0,18
UvasyMoras,85,0,149
karlaakasork,66,0,226
monisalmex,77,0,257
eduardordzv,430,0,450
karenssssss,46,0,126
liztbec,109,0,173
AleGalanB,8,0,30
Gerardobq,239,0,249
Aleselden,11,0,67
lolirohe,9,0,7
tena_octavio,122,0,220
anapaumex,532,0,862
PaoMarin20,2,0,9
NanaluciaSantos,1943,0,1893
evelynhg23,82,0,381
AranzaGeoffrey,549,0,1989
sugomez13,46,0,78
PilarDavalos,1,0,16
Anny5521,664,0,130
FunFauR,14,0,40
37Eva,58,0,201
yola84araujo,1647,0,978
Valeria_Cobian,478,0,418
Rafa_Serna,2040,0,432
maribelbenr,334,0,791
pollocomadre,45,0,57
LuisaTapia_,163,0,68
AnahiBreathePy,1060,0,696
colectivotomate,1388,0,590
AtziHdz,358,0,613
Anairami,762,0,1177
MxPiensaMas,2713,0,2598
Jazmin_005,63,0,770
seguroencuentra,12,0,29
yooog_y,604,0,1787
DayZTheMovie,2401,0,2286
felipao4,427,0,1014
rolandosk,208,0,313
Pittfx16,556,0,290
channy2002,27,0,105
ZheiiMendoza14,22,0,73
Zona_Surmty,879,0,57
PaoOortiz,42,0,72
izcamoreno,1,0,9
migthin07,301,0,1171
leticiaa8407,27,0,140
charly_castro,161,0,237
26ChupeteSuazo,5311,0,1003
hugomix925,76,0,65
UnTalMisael,293,0,514
XiomaraDBME,63,0,119
Alejagomez0429,614,0,171
EdgarPerezRul,25,0,52
eduardopadi21,263,0,300
MixSilvia901,190,0,78
metalespini,83,0,704
monicahuarte,24823,0,2145
carlocaina,311,0,177
wbaltierrez,26,0,245
diana_secreet,232,0,177
angelcaido_yo,1586,0,293
PedroAntonio_11,350,0,180
BravoDanai,272,0,398
DolceABC,24,0,87
diario24horas,244645,0,384
juancrazy51,2,0,26
angel_iop,53,0,465
cisjupe,77,0,130
mau_56,13,0,104
supermansteel34,134,0,137
andiedeluna,272,0,530
isagv78,9,0,105
mbejinez,194,0,1222
renepinagarcia,595,0,726
PepeComadre1015,119,0,214
fabitaadiaz,33,0,199
alberto27944120,19,0,232
01699Alexandra,238,0,425
dragaribay,288,0,353
ohproducer,882,0,696
Belkyta,127,0,133
pinkusagimx,156,0,619
luisarturolg15,5,0,10
mariopuruncajas,142,0,314
alandingdong,298,0,598
patrizio05,56,0,122
maguilarv1,11,0,148
LinnMojica,1,0,13
francisdoring,12,0,8
anali1584,42,0,80
el_lyon,158,0,497
boinge007,220,0,1389
juanQui32755333,13,0,58
Manuelmx1978,48,0,0
landpaty,348,0,1487
andaresabp,146,0,502
ACulturatv,397,0,887
mxtelodije,40,0,34
odmeza,515,0,309
jona_orozco,415892,1,47
Jp23___,135,0,595
Noti_Teatro,27796,0,1660
paolatina_185,470,0,376
FomentoCulturAC,10655,0,5567
angel_alline,44,0,211
BuscandoaPris,995,0,1353
JCesarPbro,38,0,143
AlbaDalda,468,0,188
jessica_e_g,33,0,35
Lahamacamx,3222,0,2192
_chuymartinez,539,0,370
Radio_Click,4160,0,4135
elizaINSPIRES,396,0,1425
lombritec1,2,0,6
mexicoyogis,589,0,56
andrewsanhappy,3,0,13
FerGimeno,2567,0,260
AlmaZuGar,40,0,134
Mina_de_Chuy,2446,0,1834
heididck,74,0,20
iDimeFernando,3161,0,183
MunecPina,4,0,37
_debany08,250,0,213
OtraFruta,80,0,332
atlasfernando,19,0,211
AleHP_,667,0,423
CavesGirls,1174,0,1518
heikupi60,91,0,165
Kari_LozanoS,143,0,208
EnamoradaDeEDCK,157,0,391
gustavoramirez8,34,0,220
GvmHector,11,0,179
angel_mauricio,197,0,572
LaTerribleLiz,178721,0,140109
perezhuicho,23,0,67
ogaliciag,242,0,312
macdetijuana,35,0,109
mika_91_serbia,239,0,121
javila82,172,0,161
chefyogui,8662,0,1521
Excelnochebuena,224,0,114
jessicags167,57,0,284
JuanCarlosColm9,17,0,125
SGHaro,255,0,363
AbbyReik,156,0,460
sayayin1991,73,0,887
Rbk_ArrFox,1129,0,2000
Nistersita,324,0,697
xsoulmexx,33,0,133
briandlcmoreno,136,0,340
ale_jmzz,72,0,247
SDelille,801,0,737
Veronica29Vega,435,0,358
AmandaVISA,41,0,41
maury4412,31,0,260
AleeRiivaas,652,0,616
news_deport,137,0,184
karladelafy70,27,0,64
omargarduno,92,0,211
sebtrevino,2617,0,1103
Osmar96ph,311,0,145
tefy_perez19,415,0,445
YadhIve,26,0,181
luisfloresarq,44,0,343
lulapop26,65,0,241
lizbetmanueles1,24,0,185
LauMRL,129,0,55
mafud400,59,0,164
FCACTALANCON,10,0,13
luzvillalbab,850,0,1963
st_mora,159,0,378
veromx,294,0,348
ip_rod,52,0,299
niviareisf,277,0,276
avanghy_ele_fan,1687,0,258
Concanaco,8564,0,6399
lourdesaranda,28381,1,830
ViryGonzalezMar,492,0,284
polas76,192,0,595
osorio93851,1,0,18
gaarakesekage,52,0,217
LAURAZAPATAM,113987,1,3812
negclasificados,815,0,2000
dannysan46,198,0,649
TrianaCasados,20410,0,869
maricel31443800,17,0,22
TheQueenAdkins,639,0,490
Dennise_2113,45,0,43
davidsilvagz,124,0,882
aguita_cocoo,433,0,467
cmz1107,3,0,5
INESGOMEZMONT,906308,1,481
ErnestoDCK,4713,0,509
smcmxStartups,616,0,591
smcmxedu,1115,0,958
_danieelacastro,459,0,1262
SebasI12,71,0,204
FELIPECMX,196,0,505
doraromaniuc,10,0,73
daisukyfloral,146,0,289
Cecidelacueva,25126,0,156
alfonsocr7,85,0,30
aguita326,79,0,337
MaaryAngeles,252,0,214
claudiaglafira,275,0,541
appcivico,804,0,715
capimemojaras,70154,0,54658
OswaldoBarreraF,41,0,81
ang1406,10,0,101
miru_ele,187,0,326
armandocamach,14,0,86
crisalcido,13,0,26
brensmg,179,0,146
LAMEJORMEXICALI,1436,0,203
LAPELY1033,160,0,251
Nuen11,477,0,696
elgux,43,0,106
alealtuzar,374,0,123
MV13_82,274,0,239
BortNuria,10,0,51
rhortam,376,0,1740
gendelat,579,0,229
LoboTony76,5,0,71
hellenjns,412,0,866
diepacheco86,529,0,333
Rosmecita,70,0,378
JessicaQuez,267,0,334
iZHrOo,135,0,222
nashGotit,176,0,271
carloschinos22,12,0,134
BBlanca1,31,0,204
s1torre5,6,0,21
angelitro5,120,0,828
karla_cooper,138,0,149
SELIDER,727,0,55
lilo_cas,8,0,53
bollotamp,21,0,203
fernandolozano,148737,1,2354
ReikFansBrasil,477,0,180
Trenxitas,888,0,569
valencarmo,209,0,331
JebrielSC,36,0,85
apasama,2500,0,1055
LilisCC12,137,0,460
vmanicanor,47,0,107
Jhonytristan,64,0,259
AngelaAngie13,67,0,259
ZUNYLESME,297,0,992
DanielZepeda_,298,0,70
juanitacime,16,0,41
cesarfabianjg,32,0,105
rebecapiscis,2090,0,735
JrMartnez,101,0,106
Yosoyelrostro,58,0,430
malvaditas_lau_,1531,0,1112
LicGloriaGomez,62,0,249
ChepoFernandez,18,0,198
BrawnMtz,13,0,15
yuyis810,42,0,60
GeorgeKailyn,10,0,11
MAHALKITA_FYM,10,0,26
missa_uparela,556,0,947
Annie_Reg,879,0,111
CeliVO,54,0,210
GabySturba,712,0,1168
elcualquiera,837,0,191
Vikiny,153,0,258
ainadi_,511,0,774
soylafina,597,0,575
wiechers1,386,0,211
javierrios1,92,0,252
lablimed,283,0,399
NidiaYsidro,100,0,497
melymtz96,474,0,549
unidosdf,1135,0,1190
Nyleve19,249,0,1076
MikeSilveyra,43,0,237
chris73g,45,0,104
FerBri,130,0,214
cr1607,57,0,189
diegoert0,66,0,87
armandoramire62,8,0,29
prideportecdmx,406,0,922
marycastelan,4,0,16
ernestoelizondo,143,0,194
azucenacasilla1,184,0,542
hugocontti,506,0,1425
ErikaVilchis26,214,0,253
terry03692,95,0,158
juanman47069046,4,0,11
elizalde_ariane,148,0,526
KorreaExa,322,0,146
SChamarro,1028,0,878
yadiracruzsanch,75,0,312
cesaralferez,89,0,498
Dagitta,197,0,567
diegorrock,32,0,152
Machincuepa_Ser,15,0,13
rey18arriaga,668,0,322
admonreal,52,0,178
Dant1800,36,0,115
lauraisma,451,0,945
rodan_r,55,0,67
YamoCrus,206,0,443
12_danielaaa,8,0,42
Jorge8LdeM,188,0,416
mauricio_hl,230,0,835
almitabaez,685,0,991
marialulg,11,0,26
AbrilRocabert,221,0,668
anilumartinez,1138,0,376
edgar_rebollar,21,0,148
danonedark,37,0,66
AlenGPadilla,19,0,320
FEsthelaMH,137,0,105
DanielPole,1255,0,1954
VerdecitaRoci,486,0,362
SoyMargaraFranc,15148,0,28
ZarieCh2,391,0,189
Xazurim,418,0,2000
COJESSmx,1197,0,427
TeachForAll,20146,0,1025
isacruzm,86,0,893
mar1t3r3,31,0,185
markotabares,7,0,170
kikopdrs,34,0,253
gabrielovilla,972,0,1999
CodeandoMexico,4833,0,519
laloespana,190038,0,845
andreabrqz,344,0,149
ger_salv,94,0,625
Aurelia0404,8,0,83
teteochoa,483,0,419
radiofelicidad,3679,0,98
raquelcamposh,139,0,309
LebrewJewelry,32,0,125
DocCalacas,3166,0,1468
anetteoficial,196988,1,917
ChaidezPaty,51,0,158
KatCavacci,234,0,220
NatzYaya,22,0,93
JaelCx,155,0,158
LauSeggz,4,0,18
pelusina77,19,0,28
karla_reika,827,0,775
lauragarza,5813,0,1089
radioupmx,1156,0,142
fotoupmx,169,0,74
Foto_UP,49,0,87
CirculoRojo_,11018,0,1410
TransmediaUp,94,0,81
GerardoDracul,64,0,182
orlandv88,7,0,77
uzeta95,207,0,175
LaMatatenaAC,2453,0,1638
narura,285,0,1000
lajuanto,13,0,182
Discapacitron,2015,0,1717
NORIEGAMARIO15,6,0,88
TyanePy,28,0,84
maurer_lozano,19,0,25
cristalita_cruz,202,0,468
GalaMontesFC,67,0,39
christo26765282,99,0,153
panda_chai_uva,57,0,65
alondraamaya,457,0,1032
memoget,133,0,399
2978Rico,19,0,169
marlabowiie,15,0,139
Guuustav,824,0,1992
estachava,923,0,1436
Potosinos_slp,13126,0,6547
LunaPattyluna31,11,0,43
Lenchopolis,40,0,39
RicardoTavaresm,24,0,68
alexavizcarra,56,0,133
weberandrea,255,0,198
annikari1,768,0,824
AguilarBertha77,268,0,118
ManuelRosendo12,153,0,539
RaulitoMagana,25690,0,189
lillithgp,8,0,110
joquiroga89,210,0,418
vero_perea,188,0,390
SAMOmkt,392,0,583
NathyPerez26,388,0,400
gabryelabca,448,0,257
elburrosiete,1,0,11
Lups_cifer,323,0,495
IsabellaTarenzi,22,0,103
saravicente28,23,0,62
GianninaGuell,44,0,93
AiLuStvz,89,0,284
harrypardo,249,0,209
fredy_rs,137,0,143
crespo_alva,28,0,104
CesarxG1,5499,0,6039
cm_quezada,14,0,69
mexicomix,37,0,40
Montes2Angel,17,0,107
Jorge_Partida,241,0,204
alonsoap20,0,0,32
MissLucia92,153,0,543
steleers74,7,0,70
JezZi_SpOnch,228,0,345
gabri_mkt,412,0,965
pakitonunez,126,0,598
RustyAngello,49,0,312
naborcruz,55,0,125
silviaIsabelRei,15,0,42
dfonseca10,2954,0,957
PabloReinah,28402,0,886
dul_ani_RBD,852,0,284
Normisayde,37,0,64
soyidzi,3565,0,29
EmyFlaca,704,0,1580
stephmunozm,109,0,175
lactancianatura,21,0,18
adryannaux,28,0,142
MorontaSorange,349,0,228
anagastelum1,103,0,124
SaraPandita,568,0,637
flacucha03,472,0,1137
Ocampo_Ara,126,0,149
maclahu,244,0,424
juancho_perez7,301,0,666
kuinikle,27,0,56
Boniscruz,10,0,25
magdaalpuche,35,0,121
panchomer,34,0,203
iscristinita,1825,0,657
Hugogalz,344,0,327
MarielaGalindo2,308,0,601
diego_diar,234,0,137
FRANKCISNEROS3,27,0,78
drlarryjr,88,0,56
Maathu,3667,0,2548
CAVEDATOS,2805,0,134
ImF3R,675,0,275
Ranardopardo,250,0,599
Xocolatiloca,83,0,365
AlanAyala5,5918,0,5749
zara_bayliss,588,0,1463
Agusfc7,110,0,202
halfeiran,4,0,13
Aracelyfans_Vzl,1713,0,429
guadabranch,320,0,931
aleteknicolor,1038,0,982
solmarena_osv,562,0,1998
KrenLiz_,647,0,512
karenMRR17,25,0,52
arisvetsi44,53,0,172
SakerxDx_O,82,0,325
hectoronofre1,24,0,521
NoreLlado,8248,0,77
ernamaira,700,0,1041
SerSerCano,31,0,148
AlvaroMrtnez,188,0,216
aledecasavantes,428,0,484
yos_ss,330,0,619
AmoaAracelyA,489,0,200
noemimontiel,83406,0,67691
kimarafans,667,0,193
saludonpri,62,0,95
Erin_alfaro,170,0,176
Perritotiernito,8,0,46
dameunbesoadios,385,0,595
sofimaciasl,32605,0,3319
QuetzalliReik,905,0,691
LeslyReikaM,24,0,52
Jiimensa,205,0,173
AguakateDigital,5478,0,654
linushy,4,0,12
yopattyromero,258,0,563
ChrisCoro9,95,0,264
MaritoPino,16971,0,4625
soy_elmario,456,0,770
ajeanettlov,2,0,41
gmayte1812,2,0,61
gemacruzrojas,522,0,580
gcandianiof,1645,0,162
RICARDOCERV_17,240,0,1878
miradella,183,0,79
Keykari,268,0,388
herwin_12,112,0,49
memongol,846,0,1558
DayMichel18day,368,0,549
unidosporlamont,575,0,49
lamaroceano,44,0,102
lilianncordero,101,0,195
mperezvega,43,0,63
signodepesos,320,0,474
AbarcaHec,4,0,7
karasepau,153,0,187
chavando01,424,0,291
cachoribeiro,29,0,54
ruth_noche,27,0,121
IbethHilsa,15,0,58
Eduardo_Fdz_,48,0,200
danielav96,254,0,195
GueroMcFly,911,0,1507
JOSEDIAZOROS,71,0,739
Bruno_Mdn,381,0,1337
AlekzRamon,43,0,53
zuga6603,3272,0,3586
esemiruy,104,0,445
nanchouette,407,0,369
1278LIRIKA,1053,0,349
JessyEmer,75,0,155
mctapie,448,0,411
GRUPODEXTRO,86,0,115
karlacortt,183,0,887
AddaMoGa,277,0,766
AldoSilva_,1149,0,1138
GracielaOrocio,2,0,87
di_hanny,73,0,135
leto_paleto,21,0,107
cesarmty,3867,0,1780
AmqlichitaCol,78,0,93
seaholden,92,0,468
angelazuniga_,762,0,1858
lalolarrieta,602,0,173
mhernandezlopez,14,0,91
mamiriquiviri,187,0,337
jmanuelr2,27,0,66
sherlyny,1383544,1,6293
letypalma512,276,0,450
veroca8,137,0,737
susyjulesreika,1115,0,1633
NicoleNiap,215,0,193
SolkamiryRobles,1308,0,711
VoluANSeR,838,0,607
Heeeygiirl,88,0,238
Mendoza_07_08,72,0,400
PabloGo4,111,0,107
SCRECER,9,0,0
carygarza,75,0,121
Mary_Chimal,155,0,107
czevadac,69,0,166
Sesarina24,682,0,1855
draLupitaVelasc,538,0,765
JackiesPrime,59,0,371
alikael18,64,0,175
MajoBuzo,14,0,36
ayanis1,125,0,121
trismegisto82,8,0,142
SosaPRIViesca,952,0,2001
DIInternacional,145,0,148
abravoma,2202,0,1572
melo58,5164,0,5316
Leia_Jesus03,380,0,405
TopolinoFilms,149,0,660
ruizdalia,1170,0,1844
HelloImCarla,1945,0,1126
yeeriikii1994,2,0,13
lauranajera0,89,0,425
unidosvstrata,10011,0,8379
MICKY22PEREZ,61,0,492
abisama29,0,0,36
Tzidenhi12,464,0,438
ppskinhead,2,0,6
AlohaSoyRico,34,0,321
Erikitateca,115,0,123
isain,36377,1,24747
Norma_huizar154,591,0,245
Irais_Esencia,67,0,93
Faduabe,152,0,645
kunfupanda2,5632,0,5326
mimiRewinder,152,0,207
acmes76,451,0,1300
cronopiaceron,480,0,1966
andreea_pa,32,0,41
MaryChuyAustria,20,0,126
DiegoNaveda,1018,0,1110
debanhiBV,596,0,1139
yvadel,24,0,53
LESLIEACEVES,99,0,640
jrodgon,366,0,467
gomorju,51,0,103
JuanTAR,191,0,269
analauragleza,12,0,36
MONCHO1962,70,0,201
SofiaAlv2010,11,0,19
mireni115,6,0,24
subdirectora,759,0,993
Fundacion_Beca,7002,0,5439
VCaciqu,12,0,92
luzmonroy,6,0,13
juanypotrilla,365,0,303
dr_aristoteles,6,0,46
LaloGonzalezM,4694,0,287
amher95,154,0,94
karinarenteria,234,0,440
TeamHija,743,0,1242
patriciagomezpr,73,0,154
